"8881	very dissatisfied	The bus could arrive on time", instead of having 3 buses arrive at once, which is neither practical nor efficient. It means i am often left waiting up to an hour for a bus to arrive, when they are supposedly running every 11 minutes.  The bus changeovers could also  be sped up instead of them taking an unnecessary length of time. It only causes further delays. The amount of times buses have simply not arrived and i have been forced to wait for the next one is simply ridiculous. The fact that i have to pay ??400 for a bus pass is abominable considering the lack of consistency and reliability. I often find it quicker for me to walk then deal with the hassle of getting the bus. In conclusion there is a need for a major reworking of the system.,,
"8865	fairly satisfied	Drivers without issues!",,,,,
"8867	fairly satisfied	Tell bus drivers to wait till people sat down I have seen six people over one month fall because they have not waited and speed off.",,,,,
"8869	fairly dissatisfied	the driver was very rude because there was a passenger that he knew on board and they were talking to each other and they were using bad language.",,,,,
"8870	fairly dissatisfied	The bus would have been on time instead of twenty minutes late.",,,,,
"8877	fairly satisfied	The cleanliness of the bus which is probably very hard to maintain.",,,,,
"8850	fairly satisfied	There are no bus shelters in Favell Drive",,,,,
"8851	fairly satisfied	No suggestions comes to mind",,,,,
"8852	fairly dissatisfied	Bus should arrive on time.",,,,,
"8857	neither satisfied nor dissatisfied	Drivers attitude/manner can at times be contrary to good service.",,,,,
"8846	fairly satisfied	An up to date timetable at Morpeth bus station information screens to be in use.",,,,,
"8847	fairly satisfied	Bus to be on time", a light at the stop at Newhaven Avenue, so I don't have to stand in the middle of the road so the bus driver can see me.,,,
"8838	fairly satisfied	I hope the Oyster card we can top up somewhere else and not have to purchase tickets from the driver",  because it takes so much  time [paying (especially in rush) during rush hour.,,,,
"8839	very satisfied	Nothing excellent service - far better than Metrolink.",,,,,
"8842	fairly satisfied	Bus maintained not breaking down.",,,,,
"8835	fairly dissatisfied	More regular buses at peak times to prevent buses being too full and uncomfortable.",,,,,
"8832	very satisfied	Good driving.",,,,,
"8833	very satisfied	Everything was fine",,,,,
"8834	fairly satisfied	Swipe card does not work well as you need to load at certain bus stops", after paying online on the website.,,,,
"8826	fairly satisfied	Replacing the vehicles with more frequency rather than keep repairing.",,,,,
"8827	very dissatisfied	Stop drivers jerking the breaks. Stop missing buses never know if its coming", stop going out of service,,,,
"8823	fairly satisfied	On other journeys bus drivers do not wait for one  to sit down.  Especially when going on to second deck.",,,,,
"8825	very satisfied	Lovely driver", good service,,,,
"8819	fairly satisfied	Temperature on board is too warm .  Time it takes to get out of Lincoln.  Better queuing system in Bus Station", everyone just pushes in when bus arrives.,,,,
"8820	fairly satisfied	A more modern bus not the old ones which seem to be on this route more frequently than in the past 6 months.",,,,,
"8814	neither satisfied nor dissatisfied	A schoolgirl with something that made a noise like a cap gun until an adult passenger asked her to stop.  Not threatening", just annoying.,,,,
"8815	fairly satisfied	Stop near to kerb as have bad legs and wait till people sit down.",,,,,
"8816	fairly satisfied	I'm deaf so can't hear the bell when pressed. I rely on the visual signal ""stopping"" When this is not working I don't know if the bell is working.",,,,,
"8805	very satisfied	Very happy.",,,,,
"8806	fairly satisfied	Putting more buses on in the winter months for people who live and work here",,,,,
"8807	neither satisfied nor dissatisfied	Stop using such big routes.",,,,,
"8792	very satisfied	All good service.",,,,,
"8794	very satisfied	Everything ok.",,,,,
"8797	fairly satisfied	A long time waiting at the bus stop",,,,,
"8781	fairly satisfied	This service is very unpredictable  sometimes the bus doesn't run at the predicted times.",,,,,
"8783	fairly dissatisfied	Time arrival 15-16 mins late. Cold day.",,,,,
"8784	fairly satisfied	More frequent buses. Fifty minute gap is too long.",,,,,
"8787	fairly satisfied	Visibility - too many windows in the front were obscured", can't see through front window, seats at front too high. Electronic display on all buses needed.,,,
"8791	neither satisfied nor dissatisfied	Would have been happier", if the bus I went to the stop for had turned up. Everyone was upset.,,,,
"8776	fairly satisfied	Our 42/42A bus used to start from High Street in town centre which was very convenient for old  people but the bus station is not convenient - it is difficult to access. I have asthma",  Bus Station is supposed to be smoke free.,,,,
"8777	fairly satisfied	20 minute late could be improved",,,,,
"8778	very dissatisfied	Far too packed. Dangerous as very busy route. This often occurs", two buses came  together . No seat available, seats too small.,,,
"8767	fairly satisfied	To have a double decker bus instead of a single one because only have 2 buses an hour makes the journey very busy and crowded as this is a popular route. (could do with 3 buses an hour on this route) (Romsey-Sutton &Sutton-Romsey)",,,,,
"8770	fairly satisfied	The bus turning up on time",,,,,
"8771	fairly satisfied	To have a bus earlier. So I can get at bus to work before 8am",,,,,
"8761	fairly satisfied	Bus stopping near the kerb. So difficult letting a trolley out of the bus when a long way from the kerb.",,,,,
"8762	fairly satisfied	Attitude of drivers to getting out the ramp ", some are good, some are bad.  Allowing two wheelchair users on the bus at the same time.,,,
"8764	neither satisfied nor dissatisfied	The National Express app doesn't give the correct arrival times of the bus",,,,,
"8752	fairly satisfied	More bus services on Sunday morning to get to work eg. Staff going on duty to hospitals as there are no early morning transport -staff. Have to walk on Sunday to get to work.",,,,,
"8753	fairly satisfied	If the bus was cleaner and the behaviour of the passengers are improved.",,,,,
"8756	fairly satisfied	Just some better stops so that the stop isn't on a massive curve",,,,,
"8741	fairly satisfied	Smoother stop at getting off -braking too soon for elderly people", me!,,,,
"8743	fairly satisfied	More information of fair prices and stops", maybe Wi-Fi information.,,,,
"8734	fairly dissatisfied	The buses are not punctual at all. It takes to long to board the buses because it is incredibly inefficient to buy the ticket on the bus.",,,,,
"8735	fairly satisfied	The fares in North Yorkshire are higher than anywhere else I've lived.",,,,,
"8736	neither satisfied nor dissatisfied	I usually have panic attacks so if I was to get off it would be nice for the driver to make sure I was OK.  Also later running times.",,,,,
"8739	fairly satisfied	digital information at the bus stop to indicate arrival time of the bus would be helpful",,,,,
"8740	fairly satisfied	I take the bus M-F 5:20am ( bus x 315:30 leaving from centre) The bus is always freezing and some drivers never reply to me",,,,,
"8728	fairly satisfied	The journey is always dependent on traffic and how many passengers get on.  It would help if buses left on time", rather than to wait for driver and supervisor to finish their cigarette break.,,,,
"8730	neither satisfied nor dissatisfied	Driver could have gone a little faster.",,,,,
"8720	fairly satisfied	No bus shelter at Welfare Park", Crowtree Lane, Bowburn, Durham so often get wet - none of either side of road - going to Durham so often get wet - none on either side of road - going to Durham to Hartlepool.,,
"8723	neither satisfied nor dissatisfied	Temperature of bus was not helped by the amount of people allowed on bus ",so many were crammed on the bus. There was no personal space. But my main issue is times and even buses not showing at all.,,,,
"8709	very satisfied	Nothing could have been any better. The journey was fantastic.",,,,,
"8710	neither satisfied nor dissatisfied	There was a lady on the seat next to me who had her bag on my seat and didn't move it when I sat down even though there were no other seats available.",,,,,
"8711	fairly satisfied	pot holes on the roads kills my neck-hard suspension (I wear a neck collar)",,,,,
"8704	fairly satisfied	The buses now used in X3 journey seem to have changed as they no longer have wi fi etc also bus late",,,,,
"8705	fairly satisfied	I was on an old juddery bus", lots of jolting -I suggest bus staff try sitting on there buses - perhaps these are used on this route because schoolchildren use this route and are sometimes messy.,,,,
"8693	neither satisfied nor dissatisfied	Not a very appealing bus inside and is due maintenance. Bus come every hour", maybe should be every thirty minutes.,,,,
"8697	fairly satisfied	Frequently travel on bus. Driver usually not engaging and no greeting when offering fare.",,,,,
"8700	very satisfied	I was very pleased with the service as a whole",,,,,
"8702	fairly dissatisfied	Punctuality is everything", makes no difference how much a bus or driver it is if it's late.,,,,
"8691	very satisfied	It was lovely.",,,,,
"8692	fairly dissatisfied	Better bus.",,,,,
"8682	fairly satisfied	Greeting from the driver. Easier braking", less hard and sudden.,,,,
"8688	fairly satisfied	Always late. rude drivers. no information",,,,,
"8689	very satisfied	Everything is ok.",,,,,
"8673	fairly satisfied	Drop the front down more so ramp is not so steep.",,,,,
"8674	fairly satisfied	Time of arrival of bus from Asda (Minworth) frequently late",,,,,
"8675	fairly satisfied	Reliability of buses - tend to run very early or very late!",,,,,
"8678	very satisfied	It was a short journey", nothing coming onto mind,,,,
"8680	fairly dissatisfied	The driver clipped a car at Tadcaster", didn't stop, only got off to check the bus when he got to York,,,
"8665	very dissatisfied	The driver was rude to passengers and staring at women as they boarded the bus in an inappropriate way.  He frequently behaves this way and makes female passengers feel uncomfortable.",,,,,
"8667	neither satisfied nor dissatisfied	A more up to date and comfortable bus that didn't rattle and shake about",,,,,
"8668	neither satisfied nor dissatisfied	Be there on time ALWAYS!",,,,,
"8670	neither satisfied nor dissatisfied	Bigger size buses as to small for service.",,,,,
"8660	fairly satisfied	Bigger buses ", gets crammed easily.,,,,
"8664	fairly satisfied	Cover more routes.",,,,,
"8651	neither satisfied nor dissatisfied	Faster journey.  More space", not so expensive for young ones age 16-18,,,,
"8652	fairly satisfied	The bus route that I used to take from home was cut out any runs from 9:30 to 2:30 and I work 9 to 5. The 36 route needs to be put back on to save hours to get multiple buses everyday.",,,,,
"8653	fairly satisfied	Drivers to be more customer friendly and helpful.",,,,,
"8654	very satisfied	Nothing! As for my wife and I are concerned. ""Scarlet Band"" reach perfection", we were just so grateful - I've reached the age of 90 and it felt fine to give (off scan).,,,,
"8658	very satisfied	No comment", i am satisfied with the bus service,,,,
"8659	very satisfied	No need. Keep service like this and will all be happy.",,,,,
"8635	very satisfied	Nothing at all it was a pleasant journey.",,,,,
"8636	neither satisfied nor dissatisfied	The drivers attitude and came a bit late.",,,,,
"8638	fairly dissatisfied	In the evening had an argument with another car driver. Bus driver keeps honking at other road users.",,,,,
"8640	fairly satisfied	Make them on time always or only reasonably late",,,,,
"8644	fairly satisfied	Hi sir   I am telling about the time   Sir last week I wait 30 minutes on bus stop the bus time is 20:00 and bus cam 20:40 I can't no way   Thanks",,,,,
"8645	neither satisfied nor dissatisfied	We need a bus to go from Seven Dials to Churchill Square and back over the Dyke Road.   Homelees House is for the elderly and they need the service.",,,,,
"8646	fairly satisfied	Improved heating",,,,,
"8632	neither satisfied nor dissatisfied	More space and to drive quicker.",,,,,
"8633	fairly satisfied	Changing drivers take ages.",,,,,
"8634	fairly satisfied	Don't take cash", causes delay for people to get on bus. The bus should tell us which bus stop is next, because when is rainy the windows fog so you can't see when your bus stop will come up.,,,
"8621	fairly satisfied	If the bus did not take too long to come.",,,,,
"8622	neither satisfied nor dissatisfied	A small shelter would be nice for rainy days.",,,,,
"8624	neither satisfied nor dissatisfied	Dedicated bus lane through city centre and parking bans on the side streets of the route",,,,,
"8625	fairly satisfied	The electronic display at the bus stop showed the scheduled times ", not the actual times.,,,,
"8626	fairly satisfied	The bus arriving on time.",,,,,
"8627	fairly satisfied	Live bus locator", bus stop location, behaviour of other passengers, maintenance, audio announcements.,
"8629	fairly satisfied	Better ", cleaner buses, inside and out.,,,
"8630	very satisfied	Nothing thanks.",,,,,
"8611	neither satisfied nor dissatisfied	Better shock absorbers on bus. Oxford roads has too many bump holes etc.",,,,,
"8612	fairly satisfied	Actual arrival time of the bus displayed on the electronic board at the bus stop rather than the expected arrival time (which is more useful than a paper timetable/poster).",,,,,
"8613	fairly satisfied	Information on ticket types and  fares at bus stop (Bath University Campus).",,,,,
"8616	fairly satisfied	Generally the social media updates are poor. I have waited long periods for buses to arrive with no information available particularly on issue during bad weather /snow", it is not clear what service are running/disrupted at on early enough time.,,,,
"8617	fairly satisfied	For the bus to have been nearer to time on timetable. Was meant to be there at 8:25am and arrived at 8:47am making school children late for school.",,,,,
"8597	fairly satisfied	Timetable on Sunday evenings", more frequent buses,,,,
"8599	very satisfied	Good journey",,,,,
"8601	fairly satisfied	When there are road works ", please could you dispatch more buses.  As I now get quicker to Uni by foot then wait and use this bus.  Thank you.,,,,
"8590	very satisfied	All good driver was excellent.",,,,,
"8592	fairly satisfied	For drivers to look more carefully at the Jane Street stop sometimes they go right past.",,,,,
"8572	neither satisfied nor dissatisfied	Passengers should be prevented from standing upstairs and sitting on the stairs. On this particular journey there were some very rowdy school children blocking stiars behind and being very rude when asked by passengers to move.",,,,,
"8573	fairly satisfied	More frequent bus service. This won't happen because Flintshire County Council won't pay.",,,,,
"8576	fairly satisfied	Going round roundabout and corners more steadily.",,,,,
"8579	fairly satisfied	It would have helped enormously if the bus had arrived on time.",,,,,
"8585	fairly satisfied	This journey was generally good the driver seemed to be sharp on accelerating/braking at times.",,,,,
"8587	fairly dissatisfied	Heating and more comfortable seats. Seats alright for short journeys no good for longer journeys.",,,,,
"8566	very satisfied	Nothing", very satisfied.,,,,
"8567	very satisfied	Nothing every thing was good",,,,,
"8559	fairly dissatisfied	Buses to turn up on time", or not to come in threes and not to have buses missing and drivers not caring how long you have waited.,,,,
"8560	fairly satisfied	The bus being on time instead of late",,,,,
"8561	neither satisfied nor dissatisfied	Time keeping of the bus the cleanliness of the bus (lack of it was smelly and filthy).a well maintained bus.",,,,,
"8551	neither satisfied nor dissatisfied	The driver being more polite and not driving so fast", the bus was jolting.,,,,
"8555	very dissatisfied	Seats require loads of packing. It was like sitting on a bone shaker. It indicated to me also the suspension on the bus  non existent.",,,,,
"8556	neither satisfied nor dissatisfied	Friendlier staff and staff that can understand you and the route.  It was freezing so heating would be nice.  4H Diamond constantly advertise free Wi-Fi ", yet I probably get it about twice a month.,,,,
"8557	fairly satisfied	Not waiting too long for the bus.",,,,,
"8534	fairly satisfied	Making long distance bus journeys i.e.. 50/20 double deckers so the buses aren't crowded.",,,,,
"8535	fairly satisfied	Didn't take as long to get to my destination",,,,,
"8536	fairly satisfied	Driver should not start bus until all passengers are seated - particularly if going upstairs although this didn't occur on this journey. There are times when the bus does not go to Withdean Stadium bus stop but stop in Eldred Avenue. This leaves passengers with an uphill climb and a long wait on Valley Drive. Not good enough.",,,,,
"8537	fairly satisfied	Making it quicker and less stops.",,,,,
"8541	neither satisfied nor dissatisfied	More time to get older people seated",,,,,
"8542	very satisfied	Nothing", it was a good journey.,,,,
"8524	very satisfied	None", it is a good service.,,,,
"8532	fairly satisfied	Your drivers take great pleasure in leaving OAPs at the bus stop approximately 9.30 everyday. No consideration for weather.",,,,,
"8533	fairly satisfied	Better buses or newer ones and not stopping into town on Carlton Hill. We have only one bus", they have several.,,,,
"8511	very satisfied	Nothing the journey was fine.",,,,,
"8514	fairly satisfied	More punctuality. In the morning journey the bus often doesn't turn up 06:36 service.",,,,,
"8516	neither satisfied nor dissatisfied	There is no or very minimal rack for luggage. Mine was small but I have to put it on the seat next to me. Good thing there were less passengers.",,,,,
"8517	fairly satisfied	Passengers with shopping trolleys taking up space so unable to access all seats",,,,,
"8520	neither satisfied nor dissatisfied	The bus actually arriving on time.",,,,,
"8521	fairly satisfied	Elimination of bumps/potholes and better seating or bus suspension.",,,,,
"8497	fairly dissatisfied	The patience of the driver allowing passengers to be seated or in control of their standing.",,,,,
"8498	neither satisfied nor dissatisfied	I catch this bus every morning ", every morning it is between 30-45 minutes late since the change of bus numbers .  This is not good enough when I pay ?62.50 a month.,,,,
"8499	neither satisfied nor dissatisfied	Some drivers are a bit abrupt and not helpful with passengers ", they need to be more courteous and help more people who are disabled or some vulnerable elderly passengers.,,,,
"8501	fairly satisfied	Not enough buses on this major route at peak times. Seems fine if you live in fishponds..plenty of 48 &49. Always a problem on the kingswood route though.  Can't get a seat from old market past 5.00 pm. Buses are too hot and stuffy.",,,,,
"8503	neither satisfied nor dissatisfied	Buses being on time",,,,,
"8507	fairly satisfied	More room on seats - bigger seats. More comfortable seats.",,,,,
"8508	neither satisfied nor dissatisfied	More regular buses",,,,,
"8510	fairly satisfied	The journey was alright but there are not frequent. Early morning services and travelling to Crawley from Horsham", There should be a bus service from Horsham to East Surrey Hospital too.,,,,
"8475	fairly satisfied	Some more seats for people.",,,,,
"8477	fairly satisfied	The driver - aiming to come in close to the kerb later stopping - twice hit the kerb itself - no problem for the passengers but it would scrape the bus.",,,,,
"8483	fairly satisfied	Price of ticket for only moving two stops is stupidly high.",,,,,
"8485	fairly satisfied	The temperature of the bus", it was a very cold day and the bus wasn't much warmer.,,,,
"8486	fairly satisfied	This is one of the shortest times I have had to wait for a bus. Going home (Lichfield - Stafford) buses are frequently twenty to forty minutes late and many haven't turned up at all.",,,,,
"8496	very dissatisfied	Time-keeping", starting on time (late start due the driver having a smoke).,,,,
"8452	fairly satisfied	The road is very long and no one seems to get on or off at the last 3 or 4 stops. Has a long way round the houses but saves getting two buses.",,,,,
"8457	fairly satisfied	Bus timetable to be more accurate.",,,,,
"8465	neither satisfied nor dissatisfied	Bus on time. A bus shelter where we live. Not to take buses off en-route",,,,,
"8466	fairly satisfied	Buses being on time. No breaking down.",,,,,
"8437	neither satisfied nor dissatisfied	Not stopping for four or five minutes at bus stops.",,,,,
"8438	fairly dissatisfied	The bus broke down. Had to change to a 42",,,,,
"8441	fairly satisfied	Journey through Wood End is nearly always a nightmare because of the local yobs. Can something be done? Reroute down Hanley Road",,,,,
"8442	very dissatisfied	Explain why my bus was late and others didn't turn up",,,,,
"8443	fairly satisfied	Sometimes buses are hold up in traffic.",,,,,
"8448	fairly satisfied	Having information on the next stops. It's useful for customers if travelling to a new area or if the weather makes it difficult to see outside.",,,,,
"8449	fairly satisfied	Bus shelter closed at one end eliminating wind tunnel effect. Rattling noise within bus removed.",,,,,
"8450	fairly satisfied	I sit near the front of the bus and was surrounded by people standing.  I think this can be improved by providing more buses at that time of day.",,,,,
"8416	fairly satisfied	More leg room when sitting must sit sideways to be comfortable",,,,,
"8417	fairly dissatisfied	Driver didn't stop at the stop we needed. WE had pressed the bell for that stop but he kept going so we had to get off at the next one.",,,,,
"8420	fairly satisfied	You need more buses in the morning because Birmingham is getting busy these days.",,,,,
"8421	very satisfied	Very satisfying.",,,,,
"8423	fairly dissatisfied	The amount of room you are given for a pushchair",,,,,
"8426	very dissatisfied	Buses running to schedule as two to three times a week they don't turn up and thirty minutes between buses.",,,,,
"8428	fairly satisfied	The price fares have gone up again! Nearly ?5 for a day ticket is a joke",,,,,
"8433	fairly satisfied	Drivers attitude on most services", just that elements of drivers who doesn't seem to care that you say hello, good morning. Thank you and they just ignore you. Gets the other driver a bad name.,,,
"8401	fairly satisfied	Braking should be smooth not a last minute activity each stop. Some trips I feel like I have had my internal organs rearranged!",,,,,
"8403	very satisfied	We as bus passengers feel safe", Thanks.,,,,
"8404	very satisfied	This was a nice pleasant journey ", I would have liked a later service from Bewdley on the 294 to have avoided Kidderminster.,,,,
"8405	neither satisfied nor dissatisfied	Probably a more updated bus. The buses are maintained but jolting and the smoothness of stopping appears to be a fault.",,,,,
"8389	neither satisfied nor dissatisfied	The timing of the bus service around a lot of slack-could be much faster ", eight instead of fifteen minutes.,,,,
"8392	fairly satisfied	The bus itself was quite old and didn't have some of the comforts of the newer buses", leather seats for instance. Also, there wasn't enough leg room between the seats.,,,
"8384	fairly satisfied	I have to leave the house thirty minutes earlier due to the X1 getting stopped running through Castlefields.  Think this is a very poor service.",,,,,
"8380	fairly dissatisfied	Not having to get two buses to college and back home",,,,,
"8382	fairly satisfied	The price is more than parking costs. I took the bus because I was going to consume alcohol otherwise it would not be economically viable. Are the buses very expensive because not many people use them or don't many people use them because they are very expensive?",,,,,
"8361	very satisfied	Nothing all good and organized.",,,,,
"8363	fairly satisfied	Please could there be a shelter at the Highworth Road stop on the Oxford route. There is one on the opposite side of the road towards Swindon and many times there have been many near accidents when a last minute dash is required across a busy road in order to catch the bus",,,,,
"8364	fairly satisfied	Cleanliness of the bus.",,,,,
"8356	very satisfied	everything was fine", sometimes the bus is late but not today,,,,
"8357	fairly satisfied	A more frequent service so that X50 buses are not overcrowded -particularly on school/college days.",,,,,
"8358	fairly satisfied	Need the driver to keep an eye on when seats are full", not to pull at stops and have people standing up.  If we crash the people standing up will get harmed as well as those who are seated.  It will be the driver who'd get the blame.,,,,
"8351	fairly satisfied	Bus not getting late.",,,,,
"8354	fairly satisfied	Hope more buses can be arranged on the week-end.",,,,,
"8344	fairly satisfied	There are few bus stops on our journey.  The drivers are generally very accommodating but need top be told where to stop.  This means leaving your seat to press the button and indicate your stop.",,,,,
"8346	very satisfied	On this particular trip no problems whatsoever.",,,,,
"8348	fairly satisfied	More modern bus that did not jolt.",,,,,
"8350	very satisfied	On this particular journey", nothing.,,,,
"8330	very satisfied	Very satisfied.",,,,,
"8332	fairly satisfied	Its poor that now that we have no shelter at or near the airport bus", people with cases wont have spare hands for umbrella and site is very exposed with no shelter or seats for elderly or infants.,,,,
"8333	neither satisfied nor dissatisfied	Less grumpy bus drivers",,,,,
"8313	fairly satisfied	Buses not reliable and do not keep to timetable. Supposed to arrive every 10 minutes but they don't.",,,,,
"8315	very satisfied	Nothing. Thank you all. Keep up with the good work.",,,,,
"8316	fairly dissatisfied	Diamond Bus Company are the most unreliable company.  They are often late or don't turn up at all.  A lot of the drivers are very poor and don't control the bus well.",,,,,
"8320	neither satisfied nor dissatisfied	Coming out of town centre a car pulled in front causing driver to slam on.  Not drivers fault however we was affected.",,,,,
"8307	very dissatisfied	The buses are a disgrace. They are old and worn out", and very uncomfortable.,,,,
"8308	very dissatisfied	Driver stops putting on his brake.",,,,,
"8302	very satisfied	Nothing.  All very good.  Efficient service.",,,,,
"8303	fairly satisfied	I think it is very unfair that if you are paying for your fare by cash or card have to pay more than those using a smart phone. It feels like those who cannot afford a smart phone or computer are subsidising those who can. Even purchasing a multi-use ticket involves travelling to the bus station. I also find it galling although retired", I do not qualify for concession due to council policy.,,,,
"8293	very satisfied	It was fine. I very rarely use a bus",,,,,
"8277	very satisfied	Nothing at this time (this journey).",,,,,
"8283	fairly satisfied	Newer", better quality buses i.e. ones that don't catch fire or leak oil.,,,,
"8284	fairly satisfied	Bus often spends too much time at stops.  Drivers changed too often in single journey.  Drivers at depots need to ensure buses leave on time instead of standing around chatting to each other.  Drivers need to not talk to other customers/colleagues when driving.  Please can we have buses that don't jolt when travelling.",,,,,
"8258	very satisfied	It would be very hard to improve.",,,,,
"8259	fairly satisfied	For buses to arrive on time.",,,,,
"8265	very dissatisfied	On a service that is supposed to run every 7-8 mins you do not expect to wait 30 minutes for a bus as electronic display stated 2 minutes on arrival at bus stop.",,,,,
"8267	very satisfied	Everything was good",,,,,
"8275	neither satisfied nor dissatisfied	Sometimes", buses can arrive early which can make you have to wait longer for buses and also late for other appointments.,,,,
"8241	fairly satisfied	There are only two regular ticket machines at Water Eaton Park and Ride.  There was a long queue and no-one using family ticket only machines.  Not helpful.",,,,,
"8247	fairly satisfied	Nothing on this journey but poor service with large gaps of time between bus service often missing bus with gaps up to fifteen or twenty minutes.",,,,,
"8251	fairly satisfied	Time keeping.",,,,,
"8237	fairly satisfied	Condensation on the windows / Anti Bac would be good in winter.",,,,,
"8238	neither satisfied nor dissatisfied	The cleanliness of the inside of the bus and the windows cleaned. The drivers lowering the floor for you to get on and of f", allowing time for you to sit down and get off. Stopping people putting their feet on seat and legs on seats.,,,,
"8239	very satisfied	No", nothing could be improved or a leaflet all about the Mango cards,,,,
"8227	fairly satisfied	Buses could be better times. They are every 20 minutes.",,,,,
"8228	fairly satisfied	We could do with a better bus service as we only have a bus every two hours. And the first one to come at 9:30 instead (9:23).",,,,,
"8230	fairly satisfied	Digital timetable working as I didn't know a bus was cancelled .  Waited an extra ten minutes for the bus to be late.",,,,,
"8231	fairly satisfied	Not for this journey in particular", but First Buses on Sunday from my area are awful. Times have changed and people travel very early to connect to trains. Please look into this.,,,,
"8225	fairly satisfied	Times don't match the timetable", online or bus arrival. Display sometimes shows buses that don't even show up.,,,,
"8214	fairly satisfied	Bus stop information display more welcoming terminus.",,,,,
"8215	very satisfied	The A bus route is very frequent and often not full with plenty of free seats during the day. No problems at all so a perfectly acceptable service. Thank you.",,,,,
"8210	very satisfied	This journey was good but have had bad passengers on bus in past.",,,,,
"8213	fairly dissatisfied	A shorter journey.  The 104 goes to and from Thorpe Astley and goes through Braunston e", every little road through there, it is ridiculous and takes fifty minutes too.  It's great having buses every thirty minutes but the journey time has more than doubled.  Thorpe Astley is growing , it's about time it had it's own route..,,
"8197	fairly satisfied	The cleanliness on the buses is a cause for concern as I travel daily and sometimes the cloth seats are dirty and inside windows and floors don't look to be cleaned regularly.",,,,,
"8198	fairly satisfied	Some bus drivers can be very rude and miss certain stops (not the present driver).",,,,,
"8201	very satisfied	Nothing really.    just  that  it a bit annoying when  you wait for the  bus but it does NOT  turn up on time.",,,,,
"8186	neither satisfied nor dissatisfied	Consideration for other passengers",,,,,
"8188	fairly satisfied	Lots of improvements",,,,,
"8189	fairly satisfied	Nearer bus stop. I had about 500 yard walk.",,,,,
"8190	fairly satisfied	Time given on the timetable need to be  respected be and some drivers are very slow and please  keep Bus 11 running.",,,,,
"8191	very satisfied	No there was nothing to improve upon", excellent journey.,,,,
"8192	fairly satisfied	More frequent bus journey in rush hour.",,,,,
"8172	fairly satisfied	Otford has only two buses a day which allowed you to get home by bus. Old people have to stay in Sevenoaks. Two more buses a day would help.",,,,,
"8179	very satisfied	I got home safely.  Can't get any better",,,,,
"8182	neither satisfied nor dissatisfied	Bus takes the longest route", doubling my commute time.,,,,
"8183	fairly satisfied	For every bus company to lower the bus for every person getting on/off buses.",,,,,
"8184	fairly dissatisfied	A bus arriving when it should have run.  An alternative to a nearby location was over full with standing load.",,,,,
"8165	very dissatisfied	A helpful driver",,,,,
"8167	fairly satisfied	The bus to be a bit warmer.",,,,,
"8170	fairly satisfied	A more modern bus. The 35 route often has old rickety terrible buses provided.",,,,,
"8171	fairly satisfied	Driver would lower bus. As he explained he pushed button but did not work. I have chronic osteoarthritis. My spine", feet, knees, and hips so as I was standing too long I just wanted a seat.,,
"8155	fairly satisfied	We have had bus route change", so when the 57F comes through Cantley its nearly full when it arrives at out stop and cant get a seat.,,,,
"8160	fairly dissatisfied	Windows could be cleaner", beautiful views on some routes in Cornwall but windows always dirty.,,,,
"8152	fairly satisfied	More leg room some seats very cramped and uncomfortable",,,,,
"8153	very satisfied	Nothing everything was fine",,,,,
"8145	fairly satisfied	Punctuality and some drivers can be quite unfriendly and hasty. I once witnessed  an elderly coming towards the bus stop with is hand clearly out to signal the bus driver to stop. Instead of the bus driver stopping", he continued on as if he did not see the elderly man! This was very upsetting to see because the bus comes once an hour !,,,,
"8147	fairly dissatisfied	The first bus 31X for example are very old! Heating should be given priority specially for the elderly. Bus fares are too expensive! Renewable energy should be embraced for cheaper fare", buses should be changed. Solar buses as alternative.,,,,
"8149	fairly satisfied	I live in Wecock and there could be at least two buses running on a Sunday and during the week at least one bus a day that goes straight through to Havant", also buses need better air conditioning during summer,,,,
"8142	fairly satisfied	Arrival times on the timetable at bus stop an actual shelter at the stop",,,,,
"8143	very satisfied	Comfortable and safe.",,,,,
"8144	very satisfied	The bus driver is friendly.",,,,,
"8139	very satisfied	n/a ", very happy,,,,
"8140	fairly satisfied	Could we have better suspension on the bus as same time it's a bit too bumpy.",,,,,
"8130	fairly satisfied	Speeding to the next stop then heavy breaking jolts all the passengers on bus.",,,,,
"8131	fairly satisfied	Walking stick set for elderly or people with bad leg or walking and space for push chair passengers and helpful drivers",,,,,
"8132	neither satisfied nor dissatisfied	I think its better if there's a display showing our next stop and I think its better to have a 'transport' card that is affordable and tap your card in the bus instead of waiting in the queue for receipts that may cause delays.",,,,,
"8133	very satisfied	None. Very good bus service. Better than 47",,,,,
"8115	very satisfied	Absolutely nothing.",,,,,
"8119	fairly satisfied	Heating on very cold day.",,,,,
"8120	fairly satisfied	More frequent buses would possibly stop people using cars",,,,,
"8121	very satisfied	nothing",,,,,
"8123	very satisfied	At this time nothing",,,,,
"8104	fairly satisfied	The bus sometimes doesn't show up",,,,,
"8106	fairly satisfied	Journey could be vastly improved if more services were introduced to the Sunday service instead of just one bus every hour",,,,,
"8107	fairly satisfied	I had travelled to Looe to volunteer at 'Looe saves the day' festival.  Everyone was doing their bit to make the festival a success.  The campsite offered volunteers free camping", the organizers offered free food and hot drinks throughout the day.  Thus, we were a little disappointed that we had to pay for the bus to get to work each day (??10 for a 3 day pass).  It would have been nice if your bus company had done their bit too, as you clearly made plenty of money as the buses were always full when I used them.  Shame.,,
